"id","unique_order_id","user_id","kasir_id","admin_id","cs_id","ticket_id","wahana_id","travelagent_id","sistercompany_id","reservator_id","no_telp","location_id","type_ticket","type_reservation","event_id","block_venue","note","quantity","total","paid_amount","payment_method","bank_code","phone_ovo","description","status","tgl_paid","time_paid","url_invoice","order_via","start_end","booking_date","booking_time","start_time","end_time","prosentase","is_free","created_at","updated_at","synced"
1734409319197145,"06-012022-MRLZ1644061622",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:33:41","2022-06-01 12:33:41",0
1734409687615934,"06-012022-I3NF1644061974",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:39:33","2022-06-01 12:39:33",0
1734410129492864,"06-012022-OMYX1644062395",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,12,240000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:46:34","2022-06-01 12:46:34",0
1734410328259469,"06-012022-SFVR1644062585",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:49:44","2022-06-01 12:49:44",0
1734410457177391,"06-012022-DRCJ1644062708",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:51:47","2022-06-01 12:51:47",0
1734410476662541,"06-012022-FPMR1644062726",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 12:52:05","2022-06-01 12:52:05",0
1734411245905131,"06-012022-MUQ31644063460",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:04:19","2022-06-01 13:04:19",0
1734411284539256,"06-012022-KEKV1644063497",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:04:56","2022-06-01 13:04:56",0
1734411306273452,"06-012022-AA2J1644063517",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:05:16","2022-06-01 13:05:16",0
1734411497253804,"06-012022-PIX01644063700",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,8,160000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:08:19","2022-06-01 13:08:19",0
1734411606514794,"06-012022-GAC51644063804",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:10:03","2022-06-01 13:10:03",0
1734411727327982,"06-012022-UEUF1644063919",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,17,340000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:11:58","2022-06-01 13:11:58",0
1734411905399127,"06-012022-JVUD1644064089",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:14:48","2022-06-01 13:14:48",0
1734411925679369,"06-012022-6WVN1644064108",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:15:07","2022-06-01 13:15:07",0
1734411939063816,"06-012022-DVCA1644064121",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:15:20","2022-06-01 13:15:20",0
1734412001306660,"06-012022-VHWW1644064180",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:16:19","2022-06-01 13:16:19",0
1734412126108430,"06-012022-YU9E1644064299",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:18:18","2022-06-01 13:18:18",0
1734412186176681,"06-012022-WHNR1644064357",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:19:16","2022-06-01 13:19:16",0
1734412281930490,"06-012022-HPC41644064448",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:20:47","2022-06-01 13:20:47",0
1734412516271076,"06-012022-GSLA1644064671",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,14,280000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:24:30","2022-06-01 13:24:30",0
1734412538384663,"06-012022-BOWC1644064692",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:24:51","2022-06-01 13:24:51",0
1734412559006110,"06-012022-FJKU1644064712",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:25:11","2022-06-01 13:25:11",0
1734412591018483,"06-012022-VPU21644064743",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:25:42","2022-06-01 13:25:42",0
1734412785531557,"06-012022-NC3J1644064928",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,7,140000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:28:47","2022-06-01 13:28:47",0
1734413110007560,"06-012022-EQM41644065238",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:33:57","2022-06-01 13:33:57",0
1734413196255894,"06-012022-VPBV1644065320",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:35:19","2022-06-01 13:35:19",0
1734413241545140,"06-012022-OB2K1644065363",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:36:02","2022-06-01 13:36:02",0
1734413256866038,"06-012022-Y7SV1644065378",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:36:17","2022-06-01 13:36:17",0
1734413272391832,"06-012022-SH0X1644065392",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:36:31","2022-06-01 13:36:31",0
1734413291424747,"06-012022-IOIU1644065411",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:36:50","2022-06-01 13:36:50",0
1734413313144387,"06-012022-ELFX1644065431",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:37:10","2022-06-01 13:37:10",0
1734413328980002,"06-012022-PLGG1644065446",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:37:25","2022-06-01 13:37:25",0
1734413380760589,"06-012022-WERL1644065496",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:38:15","2022-06-01 13:38:15",0
1734413397458725,"06-012022-2O7R1644065512",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:38:31","2022-06-01 13:38:31",0
1734413417777146,"06-012022-BV4H1644065531",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:38:50","2022-06-01 13:38:50",0
1734413546522123,"06-012022-MYEZ1644065654",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,14,280000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:40:53","2022-06-01 13:40:53",0
1734413578699226,"06-012022-E4WB1644065685",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:41:24","2022-06-01 13:41:24",0
1734413615114112,"06-012022-PUPL1644065719",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,16,320000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:41:58","2022-06-01 13:41:58",0
1734413650428808,"06-012022-MXCO1644065753",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:42:32","2022-06-01 13:42:32",0
1734413681747631,"06-012022-PAQA1644065783",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:43:02","2022-06-01 13:43:02",0
1734413908610041,"06-012022-KGO81644065999",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:46:38","2022-06-01 13:46:38",0
1734413938868424,"06-012022-CLWD1644066028",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:47:07","2022-06-01 13:47:07",0
1734413981994180,"06-012022-VYLY1644066069",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:47:48","2022-06-01 13:47:48",0
1734414258600205,"06-012022-JYRG1644066333",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:52:12","2022-06-01 13:52:12",0
1734414332473532,"06-012022-LUU31644066403",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:53:22","2022-06-01 13:53:22",0
1734414375463235,"06-012022-NYNF1644066444",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:54:03","2022-06-01 13:54:03",0
1734414429485956,"06-012022-CCXB1644066496",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:54:55","2022-06-01 13:54:55",0
1734414461913601,"06-012022-OIQX1644066527",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:55:26","2022-06-01 13:55:26",0
1734414481338948,"06-012022-YDWO1644066545",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:55:44","2022-06-01 13:55:44",0
1734414504367174,"06-012022-WVHC1644066567",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:56:06","2022-06-01 13:56:06",0
1734414531995268,"06-012022-YMVB1644066594",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:56:33","2022-06-01 13:56:33",0
1734414696455448,"06-012022-OYGE1644066751",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:59:10","2022-06-01 13:59:10",0
1734414724252256,"06-012022-6VUR1644066777",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 13:59:36","2022-06-01 13:59:36",0
1734414748997911,"06-012022-7E6R1644066801",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:00:00","2022-06-01 14:00:00",0
1734414894263113,"06-012022-MQ8L1644066939",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:02:18","2022-06-01 14:02:18",0
1734415329449951,"06-012022-CNSG1644067354",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:09:13","2022-06-01 14:09:13",0
1734415414353877,"06-012022-D21P1644067435",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:10:34","2022-06-01 14:10:34",0
1734415603589528,"06-012022-RF731644067616",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:13:35","2022-06-01 14:13:35",0
1734415879293322,"06-012022-6CYD1644067879",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:17:58","2022-06-01 14:17:58",0
1734415916897572,"06-012022-ZABP1644067914",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:18:33","2022-06-01 14:18:33",0
1734416204056227,"06-012022-YCTB1644068188",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:23:07","2022-06-01 14:23:07",0
1734416228027533,"06-012022-S9B61644068211",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:23:30","2022-06-01 14:23:30",0
1734416306282275,"06-012022-R52X1644068286",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:24:45","2022-06-01 14:24:45",0
1734416356802886,"06-012022-MON11644068334",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,9,180000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:25:33","2022-06-01 14:25:33",0
